13,perfect,save,SKIP,injured,12.258728742599487,3,0,person,h,injured/h_0112_d_i_cropped.png
14,perfect,,SAVE,healthy,3.085663318634033,3,0,person,g,healthy/g_0141_d_s_cropped.png
15,perfect,,SAVE,injured,4.056064128875732,3,0,person,h,injured/h_0001_d_i_cropped.png
16,perfect,,SKIP,corpse,4.965635299682617,3,0,person,p,corpse/p_c_0085_d_cropped.png
17,perfect,squish,SQUISH,zombie,6.990853309631348,3,0,person,p,zombie/p_z_0145_d_s_cropped.png
18,perfect,,SQUISH,injured,3.661360025405884,4,0,person,do,injured/do_0067_d_i_cropped.png
19,perfect,,SAVE,corpse,3.309141159057617,4,0,person,m,corpse/m_c_0183_d_cropped.png
20,perfect,,SCRAM,,3.6838603019714355,4,8,person,h,
21,perfect,,SCRAM,,0.9826855659484863,4,8,person,h,
22,perfect,,SCRAM,,0.5680716037750244,4,8,person,h,
23,perfect,,SCRAM,,0.6474323272705078,4,8,person,h,
24,perfect,,SCRAM,,0.9486093521118164,4,8,person,h,
25,perfect,,SCRAM,,0.8195698261260986,4,8,person,h,
26,perfect,,SCRAM,,0.585808277130127,4,8,person,h,
27,perfect,,SCRAM,,0.002927064895629883,4,8,person,h,
0,perfect,squish,SQUISH,zombie,55.765891313552856,0,0,person,z,zombie\z_0107_d_s_cropped.png
1,perfect,,SAVE,injured,3.6640236377716064,0,0,person,do,injured\do_0102_d_i_cropped.png
2,perfect,squish,SQUISH,corpse,6.469364166259766,0,0,person,c,corpse\c_0100_d_cropped.png
3,perfect,,SAVE,healthy,2.358311653137207,0,0,person,h,healthy\h_0176_d_s_cropped.png
4,perfect,save,SAVE,injured,5.522641658782959,0,0,person,m,injured\m_0022_d_i_cropped.png
5,perfect,,SAVE,injured,2.637484550476074,0,0,person,p,injured\p_0196_d_i_cropped.png
6,perfect,,SAVE,healthy,3.6075756549835205,0,0,person,do,healthy\do_0098_d_s_cropped.png
7,perfect,save,SAVE,healthy,6.075949668884277,0,0,person,m,healthy\m_0006_d_s_cropped.png
8,perfect,,SAVE,injured,3.1264429092407227,0,0,person,p,injured\p_0144_d_i_cropped.png
9,perfect,save,SAVE,injured,7.077720642089844,0,0,person,m,injured\m_0106_d_i_cropped.png
10,perfect,,SQUISH,corpse,3.8213367462158203,0,0,person,p,corpse\p_c_0035_d_cropped.png
11,perfect,,SAVE,zombie,4.137648582458496,0,0,person,m,zombie\m_z_0079_d_s_cropped.png
12,perfect,,SCRAM,,2.725430727005005,8,0,person,h,
13,perfect,,SKIP,injured,6.902610778808594,9,0,person,m,injured\m_0031_d_i_cropped.png
14,perfect,squish,SQUISH,zombie,7.02875828742981,9,0,person,g,zombie\g_z_0026_d_s_cropped.png
15,perfect,,SQUISH,zombie,3.818498134613037,9,0,person,m,zombie\m_z_0162_d_s_cropped.png
16,perfect,save,SAVE,healthy,6.027374505996704,9,0,person,h,healthy\h_0026_d_s_cropped.png
17,perfect,,SAVE,injured,3.808586597442627,9,0,person,do,injured\do_0046_d_i_cropped.png
18,perfect,,SQUISH,corpse,3.5337491035461426,9,0,person,do,corpse\do_c_0065_d_cropped.png
19,perfect,,SAVE,injured,3.131930351257324,9,0,person,p,injured\p_0050_d_i_cropped.png
20,perfect,,SQUISH,zombie,2.748415470123291,9,0,person,p,zombie\p_z_0011_d_s_cropped.png
21,perfect,,SAVE,healthy,2.0176455974578857,9,0,person,g,healthy\g_0171_d_s_cropped.png
22,perfect,,SQUISH,zombie,3.22641921043396,9,0,person,p,zombie\p_z_0106_d_s_cropped.png
23,perfect,save,SAVE,healthy,5.298531532287598,9,0,person,g,healthy\g_0010_d_s_cropped.png
24,perfect,save,SAVE,injured,6.712724924087524,9,0,person,g,injured\g_0040_d_i_cropped.png
25,perfect,,SAVE,injured,4.438334703445435,9,0,person,do,injured\do_0067_n_r_i_cropped.png
26,perfect,save,SAVE,healthy,5.616018295288086,9,0,person,g,healthy\g_0199_n_r_s_cropped.png
27,perfect,,SKIP,corpse,3.7203073501586914,9,0,person,g,corpse\g_c_0157_n_r_cropped.png
28,perfect,,SQUISH,zombie,3.4802277088165283,9,0,person,p,zombie\p_z_0020_n_r_s_cropped.png
29,perfect,,SAVE,healthy,3.83528470993042,9,0,person,g,healthy\g_0102_n_r_s_cropped.png
30,perfect,,SCRAM,,2.6804864406585693,9,9,person,h,
31,perfect,,SQUISH,zombie,4.036741256713867,9,9,person,m,zombie\m_z_0170_n_r_s_cropped.png
32,perfect,squish,SQUISH,corpse,6.254973411560059,9,9,person,m,corpse\m_c_0187_n_r_cropped.png
33,perfect,save,SAVE,injured,5.47074031829834,9,9,person,m,injured\m_0136_n_r_i_cropped.png
34,perfect,,SAVE,healthy,3.5885660648345947,9,9,person,g,healthy\g_0084_n_r_s_cropped.png
35,perfect,,SAVE,healthy,2.785588264465332,9,9,person,g,healthy\g_0071_n_r_s_cropped.png
36,perfect,squish,SQUISH,zombie,5.604372501373291,9,9,person,z,zombie\z_do_0191_n_r_s_cropped.png
37,perfect,save,SAVE,injured,6.9925267696380615,9,9,person,m,injured\m_0183_n_r_i_cropped.png
38,perfect,,SAVE,zombie,4.128337383270264,9,9,person,m,zombie\m_z_0167_n_r_s_cropped.png
39,perfect,,SAVE,healthy,2.1461076736450195,9,9,person,p,healthy\p_0165_n_r_s_cropped.png
40,perfect,save,SAVE,injured,5.200684309005737,9,9,person,p,injured\p_0188_n_r_i_cropped.png
41,perfect,,SQUISH,zombie,3.7513506412506104,9,9,person,g,zombie\g_z_0158_n_r_s_cropped.png
42,perfect,squish,SQUISH,zombie,5.282121658325195,9,9,person,p,zombie\p_z_0018_n_r_s_cropped.png
43,perfect,,SQUISH,zombie,3.0855236053466797,9,9,person,z,zombie\z_do_0186_n_r_s_cropped.png
44,perfect,save,SAVE,injured,5.62676215171814,9,9,person,m,injured\m_0154_n_r_i_cropped.png
45,perfect,squish,SCRAM,,5.9120659828186035,16,9,person,h,
46,perfect,,SCRAM,,0.03413057327270508,16,9,person,h,
0,perfect,save,SAVE,healthy,12.22576379776001,0,0,robot,m,healthy\m_0046_d_s_cropped.png
1,perfect,,SQUISH,corpse,3.5336761474609375,0,0,robot,m,corpse\m_c_0053_d_cropped.png
2,perfect,,SKIP,corpse,3.282724618911743,0,0,robot,c,corpse\c_0144_d_cropped.png
3,perfect,save,SAVE,healthy,5.895272254943848,0,0,robot,m,healthy\m_0097_d_s_cropped.png
4,perfect,,SQUISH,healthy,3.2594873905181885,1,0,robot,m,healthy\m_0037_d_s_cropped.png
5,perfect,,SAVE,healthy,2.0068819522857666,1,0,robot,g,healthy\g_0184_d_s_cropped.png
6,perfect,,SAVE,injured,3.353879928588867,1,0,robot,p,injured\p_0125_d_i_cropped.png
7,perfect,,SQUISH,healthy,2.731433391571045,2,0,robot,m,healthy\m_0158_d_s_cropped.png
8,perfect,,SQUISH,zombie,2.5922889709472656,2,0,robot,do,zombie\do_z_0190_d_s_cropped.png
9,perfect,,SAVE,healthy,2.7969298362731934,2,0,robot,h,healthy\h_0052_d_s_cropped.png
10,perfect,,SAVE,injured,2.642782688140869,2,0,robot,do,injured\do_0133_d_i_cropped.png
11,perfect,,SAVE,healthy,2.2768542766571045,2,0,robot,p,healthy\p_0108_d_s_cropped.png
12,perfect,squish,SQUISH,zombie,6.4148335456848145,2,0,robot,m,zombie\m_z_0179_d_s_cropped.png
13,perfect,squish,SQUISH,corpse,5.740240812301636,2,0,robot,c,corpse\c_0194_d_cropped.png
14,perfect,,SAVE,healthy,2.463385820388794,2,0,robot,do,healthy\do_0129_d_s_cropped.png
15,perfect,save,SAVE,healthy,6.2668297290802,2,0,robot,p,healthy\p_0112_d_s_cropped.png
16,perfect,,SCRAM,,2.971881866455078,2,9,robot,h,
17,perfect,,SAVE,zombie,4.1205153465271,2,9,robot,g,zombie\g_z_0073_d_s_cropped.png
18,perfect,,SQUISH,corpse,7.029480695724487,2,9,robot,c,corpse\c_0136_d_cropped.png
19,perfect,,SAVE,healthy,2.7258987426757812,2,9,robot,h,healthy\h_0040_d_s_cropped.png
20,perfect,,SAVE,healthy,2.7930397987365723,2,9,robot,m,healthy\m_0032_d_s_cropped.png
21,perfect,save,SAVE,injured,6.8656065464019775,2,9,robot,m,injured\m_0034_d_i_cropped.png
22,perfect,save,SAVE,healthy,5.800416707992554,2,9,robot,h,healthy\h_0193_d_s_cropped.png
23,perfect,squish,SQUISH,zombie,5.770984411239624,2,9,robot,p,zombie\p_z_0006_d_s_cropped.png
24,perfect,save,SAVE,healthy,4.816493272781372,2,9,robot,p,healthy\p_0076_d_s_cropped.png
25,perfect,squish,SQUISH,zombie,3.878401756286621,2,9,robot,m,zombie\m_z_0043_n_r_s_cropped.png
26,perfect,,SQUISH,zombie,2.571986675262451,2,9,robot,z,zombie\z_0123_n_r_s_cropped.png
27,perfect,squish,SQUISH,zombie,6.402974843978882,2,9,robot,p,zombie\p_z_0026_n_r_s_cropped.png
28,perfect,,SAVE,healthy,2.918877124786377,2,9,robot,g,healthy\g_0050_n_r_s_cropped.png
29,perfect,,SAVE,injured,2.4944655895233154,2,9,robot,p,injured\p_0017_n_r_i_cropped.png
30,perfect,,SQUISH,corpse,2.1985549926757812,2,9,robot,p,corpse\p_c_0090_n_r_cropped.png
31,perfect,squish,SQUISH,corpse,5.6135313510894775,2,9,robot,g,corpse\g_c_0016_n_r_cropped.png
32,perfect,save,SAVE,injured,5.908324718475342,2,9,robot,do,injured\do_0087_n_r_i_cropped.png
33,perfect,,SCRAM,,2.945011615753174,10,9,robot,h,
34,perfect,,SAVE,injured,3.7112557888031006,10,9,robot,g,injured\g_0062_n_r_i_cropped.png
35,perfect,,SAVE,healthy,2.518521785736084,10,9,robot,p,healthy\p_0112_n_r_s_cropped.png
36,perfect,,SQUISH,corpse,2.8061623573303223,10,9,robot,do,corpse\do_c_0056_n_r_cropped.png
37,perfect,,SQUISH,healthy,2.415402412414551,11,9,robot,do,healthy\do_0197_n_r_s_cropped.png
38,perfect,,SQUISH,corpse,4.16296648979187,11,9,robot,c,corpse\c_0148_n_r_cropped.png
39,perfect,,SQUISH,zombie,2.226311206817627,11,9,robot,z,zombie\z_0029_n_r_s_cropped.png
40,perfect,,SQUISH,zombie,2.132157802581787,11,9,robot,z,zombie\z_0144_n_r_s_cropped.png
41,perfect,,SQUISH,zombie,2.3817224502563477,11,9,robot,z,zombie\z_do_0090_n_r_s_cropped.png
42,perfect,,SQUISH,corpse,2.4649176597595215,11,9,robot,do,corpse\do_c_0178_n_r_cropped.png
43,perfect,squish,SQUISH,zombie,5.841816663742065,11,9,robot,g,zombie\g_z_0123_n_r_s_cropped.png
44,perfect,squish,SQUISH,corpse,5.6613850593566895,11,9,robot,g,corpse\g_c_0080_n_r_cropped.png
45,perfect,,SAVE,healthy,2.5576751232147217,11,9,robot,h,healthy\h_0021_n_r_s_cropped.png
46,perfect,save,SAVE,injured,5.829210996627808,11,9,robot,g,injured\g_0054_n_r_i_cropped.png
47,perfect,,SAVE,zombie,3.9371044635772705,11,9,robot,p,zombie\p_z_0055_n_r_s_cropped.png
48,perfect,save,SAVE,injured,6.7414820194244385,11,9,robot,m,injured\m_0079_n_r_i_cropped.png
49,perfect,squish,SQUISH,corpse,5.671361923217773,11,9,robot,g,corpse\g_c_0152_n_r_cropped.png
50,perfect,,SQUISH,corpse,3.188549280166626,11,9,robot,p,corpse\p_c_0022_n_r_cropped.png
51,perfect,,SKIP,corpse,4.022069454193115,11,9,robot,p,corpse\p_c_0123_n_r_cropped.png
52,perfect,,SCRAM,,5.354747533798218,16,9,robot,h,
53,perfect,,SCRAM,,0.034478187561035156,16,9,robot,h,
0,full_net.pth,save,SAVE,healthy,105.635094165802,0,0,robot,m,healthy/m_0005_d_s_cropped.png
1,full_net.pth,,SQUISH,corpse,7.380754232406616,0,0,robot,m,corpse/m_c_0005_d_cropped.png
2,full_net.pth,squish,SQUISH,zombie,8.268481492996216,0,0,robot,p,zombie/p_z_0184_d_s_cropped.png
3,full_net.pth,,SQUISH,healthy,3.325822114944458,1,0,robot,p,healthy/p_0100_d_s_cropped.png
4,full_net.pth,,SQUISH,corpse,2.275753974914551,1,0,robot,p,corpse/p_c_0058_d_cropped.png
5,full_net.pth,save,SAVE,injured,5.774142265319824,1,0,robot,g,injured/g_0097_d_i_cropped.png
6,full_net.pth,,SAVE,injured,2.859077215194702,1,0,robot,p,injured/p_0052_d_i_cropped.png
7,full_net.pth,,SQUISH,zombie,2.9970571994781494,1,0,robot,m,zombie/m_z_0025_d_s_cropped.png
8,full_net.pth,,SQUISH,injured,2.0541274547576904,2,0,robot,g,injured/g_0002_d_i_cropped.png
9,full_net.pth,save,SAVE,healthy,6.789113283157349,2,0,robot,h,healthy/h_0137_d_s_cropped.png
10,full_net.pth,,SAVE,injured,4.339538097381592,2,0,robot,do,injured/do_0134_d_i_cropped.png
11,full_net.pth,,SQUISH,zombie,2.765263795852661,2,0,robot,p,zombie/p_z_0055_d_s_cropped.png
12,full_net.pth,save,SAVE,injured,6.757360935211182,2,0,robot,m,injured/m_0199_d_i_cropped.png
13,full_net.pth,,SAVE,healthy,2.3442087173461914,2,0,robot,g,healthy/g_0158_d_s_cropped.png
14,full_net.pth,,SAVE,corpse,6.640103101730347,2,0,robot,do,corpse/do_c_0135_d_cropped.png
15,full_net.pth,,SAVE,healthy,3.6226541996002197,2,0,robot,g,healthy/g_0042_d_s_cropped.png
16,full_net.pth,,SCRAM,,2.6335697174072266,2,8,robot,h,
17,full_net.pth,,SCRAM,,0.46372389793395996,2,8,robot,h,
18,full_net.pth,,SCRAM,,0.5058929920196533,2,8,robot,h,
19,full_net.pth,,SCRAM,,0.5938794612884521,2,8,robot,h,
20,full_net.pth,,SCRAM,,0.8185470104217529,2,8,robot,h,
21,full_net.pth,,SCRAM,,0.8178868293762207,2,8,robot,h,
22,full_net.pth,,SCRAM,,0.5799291133880615,2,8,robot,h,
23,full_net.pth,,SCRAM,,0.8582444190979004,2,8,robot,h,
24,full_net.pth,,SCRAM,,0.004328250885009766,2,8,robot,h,
0,poor_net.pth,,SAVE,corpse,117.15666937828064,0,0,person,g,corpse/g_c_0142_d_cropped.png
1,poor_net.pth,squish,SQUISH,zombie,7.537041425704956,0,0,person,m,zombie/m_z_0123_d_s_cropped.png
2,poor_net.pth,,SKIP,healthy,4.816122531890869,0,0,person,p,healthy/p_0023_d_s_cropped.png
3,poor_net.pth,,SQUISH,zombie,4.267521619796753,0,0,person,m,zombie/m_z_0108_d_s_cropped.png
4,poor_net.pth,,SAVE,healthy,3.1996846199035645,0,0,person,g,healthy/g_0101_d_s_cropped.png
5,poor_net.pth,,SAVE,healthy,3.7664175033569336,0,0,person,h,healthy/h_0093_d_s_cropped.png
6,poor_net.pth,,SAVE,healthy,3.5801339149475098,0,0,person,h,healthy/h_0053_d_s_cropped.png
7,poor_net.pth,save,SKIP,healthy,11.43353271484375,0,0,person,m,healthy/m_0138_d_s_cropped.png
8,poor_net.pth,,SQUISH,zombie,5.79708194732666,0,0,person,g,zombie/g_z_0072_d_s_cropped.png
9,poor_net.pth,,SQUISH,zombie,3.0848171710968018,0,0,person,do,zombie/do_z_0075_d_s_cropped.png
10,poor_net.pth,,SAVE,healthy,3.2918460369110107,0,0,person,g,healthy/g_0178_d_s_cropped.png
11,poor_net.pth,,SAVE,injured,3.7860965728759766,0,0,person,h,injured/h_0035_d_i_cropped.png
12,poor_net.pth,,SAVE,injured,3.8114840984344482,0,0,person,h,injured/h_0048_d_i_cropped.png
13,poor_net.pth,,SKIP,injured,5.794269561767578,1,0,person,do,injured/do_0167_d_i_cropped.png
14,poor_net.pth,,SAVE,injured,3.6408979892730713,1,0,person,do,injured/do_0087_d_i_cropped.png
15,poor_net.pth,,SAVE,injured,4.354684114456177,1,0,person,h,injured/h_0173_d_i_cropped.png
16,poor_net.pth,,SCRAM,,6.423178672790527,1,8,person,h,
17,poor_net.pth,,SCRAM,,0.7851548194885254,1,8,person,h,
18,poor_net.pth,,SCRAM,,1.5651977062225342,1,8,person,h,
19,poor_net.pth,,SCRAM,,0.9768481254577637,1,8,person,h,
20,poor_net.pth,,SCRAM,,0.5604050159454346,1,8,person,h,
21,poor_net.pth,,SCRAM,,0.5343246459960938,1,8,person,h,
22,poor_net.pth,,SCRAM,,0.35788583755493164,1,8,person,h,
23,poor_net.pth,,SCRAM,,0.2282423973083496,1,8,person,h,
24,poor_net.pth,,SCRAM,,0.003367185592651367,1,8,person,h,
0,poor_net.pth,,SAVE,healthy,61.51153540611267,0,0,robot,g,healthy\g_0093_d_s_cropped.png
1,poor_net.pth,squish,SQUISH,zombie,9.829110622406006,0,0,robot,m,zombie\m_z_0106_d_s_cropped.png
2,poor_net.pth,,SAVE,healthy,5.290706157684326,0,0,robot,do,healthy\do_0098_d_s_cropped.png
3,poor_net.pth,save,SAVE,injured,8.181021451950073,0,0,robot,p,injured\p_0101_d_i_cropped.png
4,poor_net.pth,,SQUISH,zombie,5.1421215534210205,0,0,robot,z,zombie\z_0072_d_s_cropped.png
5,poor_net.pth,,SAVE,healthy,3.399413824081421,0,0,robot,g,healthy\g_0140_d_s_cropped.png
6,poor_net.pth,save,SAVE,injured,12.139691591262817,0,0,robot,m,injured\m_0061_d_i_cropped.png
7,poor_net.pth,save,SAVE,healthy,10.805139303207397,0,0,robot,p,healthy\p_0087_d_s_cropped.png
8,poor_net.pth,save,SAVE,injured,8.368123769760132,0,0,robot,do,injured\do_0153_d_i_cropped.png
9,poor_net.pth,,SAVE,healthy,6.590155124664307,0,0,robot,do,healthy\do_0143_d_s_cropped.png
10,poor_net.pth,save,SAVE,injured,7.224210262298584,0,0,robot,m,injured\m_0076_d_i_cropped.png
11,poor_net.pth,,SCRAM,,3.499537944793701,0,9,robot,h,
12,poor_net.pth,save,SAVE,healthy,9.14628529548645,0,9,robot,p,healthy\p_0046_d_s_cropped.png
13,poor_net.pth,,SAVE,healthy,2.9471609592437744,0,9,robot,do,healthy\do_0032_d_s_cropped.png
14,poor_net.pth,save,SAVE,injured,7.006296157836914,0,9,robot,do,injured\do_0035_d_i_cropped.png
15,poor_net.pth,save,SAVE,corpse,6.079293727874756,0,9,robot,m,corpse\m_c_0172_d_cropped.png
16,poor_net.pth,,SQUISH,corpse,3.4251623153686523,0,9,robot,g,corpse\g_c_0139_d_cropped.png
17,poor_net.pth,save,SAVE,healthy,5.710899353027344,0,9,robot,m,healthy\m_0066_d_s_cropped.png
18,poor_net.pth,squish,SQUISH,zombie,7.407832622528076,0,9,robot,p,zombie\p_z_0013_d_s_cropped.png
19,poor_net.pth,save,SAVE,healthy,6.423661947250366,0,9,robot,g,healthy\g_0070_d_s_cropped.png
20,poor_net.pth,squish,SQUISH,healthy,10.220404624938965,1,9,robot,h,healthy\h_0137_n_r_s_cropped.png
21,poor_net.pth,squish,SQUISH,injured,15.170099020004272,2,9,robot,m,injured\m_0141_n_r_i_cropped.png
22,poor_net.pth,squish,SQUISH,injured,7.2821221351623535,3,9,robot,m,injured\m_0020_n_r_i_cropped.png
23,poor_net.pth,squish,SQUISH,healthy,7.312207460403442,4,9,robot,do,healthy\do_0056_n_r_s_cropped.png
24,poor_net.pth,,SQUISH,zombie,3.9901719093322754,4,9,robot,p,zombie\p_z_0021_n_r_s_cropped.png
25,poor_net.pth,,SAVE,injured,4.093919038772583,4,9,robot,do,injured\do_0025_n_r_i_cropped.png
26,poor_net.pth,,SQUISH,zombie,4.8345630168914795,4,9,robot,g,zombie\g_z_0116_n_r_s_cropped.png
27,poor_net.pth,squish,SQUISH,zombie,9.328998804092407,4,9,robot,g,zombie\g_z_0185_n_r_s_cropped.png
28,poor_net.pth,,SQUISH,zombie,2.752208948135376,4,9,robot,z,zombie\z_0065_n_r_s_cropped.png
29,poor_net.pth,squish,SQUISH,healthy,8.355686902999878,5,9,robot,p,healthy\p_0021_n_r_s_cropped.png
30,poor_net.pth,,SQUISH,zombie,10.200328826904297,5,9,robot,p,zombie\p_z_0167_n_r_s_cropped.png
31,poor_net.pth,squish,SQUISH,healthy,7.712653636932373,6,9,robot,p,healthy\p_0180_n_r_s_cropped.png
32,poor_net.pth,squish,SQUISH,healthy,7.713273286819458,7,9,robot,h,healthy\h_0012_n_r_s_cropped.png
33,poor_net.pth,squish,SQUISH,corpse,6.502053499221802,7,9,robot,g,corpse\g_c_0040_n_r_cropped.png
34,poor_net.pth,squish,SQUISH,injured,8.093095541000366,8,9,robot,g,injured\g_0165_n_r_i_cropped.png
35,poor_net.pth,,SQUISH,corpse,4.4486706256866455,8,9,robot,c,corpse\c_0073_n_r_cropped.png
36,poor_net.pth,,SAVE,injured,3.4280643463134766,8,9,robot,g,injured\g_0073_n_r_i_cropped.png
37,poor_net.pth,,SAVE,injured,3.978377342224121,8,9,robot,do,injured\do_0103_n_r_i_cropped.png
38,poor_net.pth,,SCRAM,,4.435037851333618,8,17,robot,h,
39,poor_net.pth,squish,SQUISH,corpse,6.677947282791138,8,17,robot,p,corpse\p_c_0006_n_r_cropped.png
40,poor_net.pth,,SQUISH,corpse,0.2374417781829834,8,17,robot,p,corpse\p_c_0124_n_r_cropped.png
41,poor_net.pth,squish,SQUISH,injured,24.40228295326233,9,17,robot,m,injured\m_0188_n_r_i_cropped.png
42,poor_net.pth,squish,SQUISH,corpse,21.711681604385376,9,17,robot,m,corpse\m_c_0001_n_r_cropped.png
43,poor_net.pth,,SQUISH,zombie,5.159684419631958,9,17,robot,z,zombie\z_0164_n_r_s_cropped.png
44,poor_net.pth,squish,SQUISH,healthy,9.325148344039917,10,17,robot,do,healthy\do_0143_n_r_s_cropped.png
45,poor_net.pth,squish,SAVE,healthy,18.664153814315796,10,17,robot,m,healthy\m_0135_n_r_s_cropped.png
46,poor_net.pth,,SQUISH,zombie,4.470132827758789,10,17,robot,z,zombie\z_0161_n_r_s_cropped.png
47,poor_net.pth,,SQUISH,corpse,4.66760778427124,10,17,robot,do,corpse\do_c_0110_n_r_cropped.png
48,poor_net.pth,squish,SQUISH,zombie,7.24468731880188,10,17,robot,z,zombie\z_do_0188_n_r_s_cropped.png
49,poor_net.pth,,SCRAM,,7.506136894226074,10,18,robot,h,
50,poor_net.pth,,SCRAM,,0.06283259391784668,10,18,robot,h,
0,poor_net.pth,,SKIP,injured,254.98916220664978,1,0,robot,m,injured/m_0056_d_i_cropped.png
1,poor_net.pth,,SAVE,healthy,5.545781373977661,1,0,robot,do,healthy/do_0135_d_s_cropped.png
2,poor_net.pth,save,SAVE,healthy,8.374467372894287,1,0,robot,m,healthy/m_0034_d_s_cropped.png
3,poor_net.pth,,SAVE,injured,13.538633584976196,1,0,robot,p,injured/p_0080_d_i_cropped.png
4,poor_net.pth,,SKIP,corpse,4.4347920417785645,1,0,robot,p,corpse/p_c_0031_d_cropped.png
5,poor_net.pth,,SKIP,corpse,2.952113389968872,1,0,robot,p,corpse/p_c_0009_d_cropped.png
6,poor_net.pth,,SKIP,corpse,3.1331565380096436,1,0,robot,c,corpse/c_0149_d_cropped.png
7,poor_net.pth,,SAVE,healthy,3.1246895790100098,1,0,robot,h,healthy/h_0111_d_s_cropped.png
8,poor_net.pth,,SQUISH,zombie,5.169152736663818,1,0,robot,z,zombie/z_0030_d_s_cropped.png
